Num Warps,Seed,Generation Time,Width,Height,Num Breaches,Num Portals,Density,Exploration,Map Linearity,Path Redundancy,Proximity to Danger,Average Room Size,Room Count
2,1816597704,13.647608995437622,18,16,2,1,0.8115942028985508,0.20370370370370372,0.6249999999999999,0.75,0.1111111111111111,0.2916666666666667,0.17391304347826086
2,45932222,12.876165628433228,17,16,2,1,0.8253968253968254,0.1840607210626186,0.5967687074829932,0.9117647058823529,0.049019607843137254,0.19117647058823528,0.2698412698412698
2,1547637161,10.681519985198975,18,16,2,1,0.8115942028985508,0.15098039215686276,0.6423076923076922,0.8823529411764706,0.0661764705882353,0.20588235294117646,0.2463768115942029
2,845621576,2.399679660797119,16,14,2,1,0.8,0.1888888888888889,0.6035714285714285,0.8,0.1111111111111111,0.3333333333333333,0.15
2,1908464291,5.605627059936523,17,14,2,1,0.7818181818181819,0.20606060606060606,0.6111111111111112,0.7333333333333333,0.06666666666666667,0.35833333333333334,0.13636363636363635
2,1453606122,2.489694833755493,16,14,2,1,0.8,0.16447368421052633,0.5579365079365081,0.8421052631578947,0.12280701754385964,0.2631578947368421,0.19
2,1049058847,8.23337173461914,16,16,2,1,0.8421052631578947,0.1550802139037433,0.6634920634920635,0.7727272727272727,0.045454545454545456,0.2727272727272727,0.19298245614035087
2,624631882,20.259056329727173,17,16,2,1,0.8253968253968254,0.09920634920634921,0.5616666666666666,0.8571428571428571,0.06746031746031746,0.15476190476190477,0.3333333333333333
2,968636689,8.499287128448486,16,16,2,1,0.8421052631578947,0.1375,0.49896825396825395,0.9142857142857143,0.05714285714285714,0.17142857142857143,0.30701754385964913
2,139242375,7.0603673458099365,18,14,2,1,0.775,0.17391304347826086,0.4798245614035088,0.8695652173913043,0.057971014492753624,0.25271739130434784,0.19166666666666668
2,573964751,12.819061279296875,18,16,2,1,0.8115942028985508,0.236046511627907,0.6264957264957264,0.9302325581395349,0.046511627906976744,0.16279069767441862,0.3115942028985507
2,1261234566,7.899919271469116,18,14,2,1,0.775,0.22285714285714286,0.6203809523809524,0.8928571428571429,0.11904761904761904,0.20758928571428573,0.23333333333333334
2,1716931590,25.483383417129517,17,16,2,1,0.8253968253968254,0.06896551724137931,0.5708994708994707,0.9137931034482759,0.05517241379310345,0.11206896551724138,0.4603174603174603
2,475467587,5.9476587772369385,17,14,2,1,0.7818181818181819,0.12121212121212122,0.6121794871794873,0.8148148148148148,0.05185185185185185,0.19907407407407407,0.24545454545454545
2,1021201776,5.513585090637207,16,16,2,1,0.8421052631578947,0.11607142857142858,0.6351190476190476,0.8571428571428571,0.08035714285714286,0.21428571428571427,0.24561403508771928
2,383199893,16.475568056106567,17,16,2,1,0.8253968253968254,0.15714285714285717,0.5670476190476191,0.8928571428571429,0.05952380952380952,0.23214285714285715,0.2222222222222222
2,1917625429,2.5414037704467773,16,14,2,1,0.8,0.2337662337662338,0.5199999999999999,0.7857142857142857,0.09523809523809523,0.35714285714285715,0.14
2,920846721,6.386416673660278,18,14,2,1,0.775,0.15898617511520738,0.5356227106227106,0.9032258064516129,0.043010752688172046,0.1875,0.25833333333333336
2,1722221401,8.539860248565674,16,16,2,1,0.8421052631578947,0.16475972540045766,0.5068627450980392,0.8260869565217391,0.05434782608695652,0.2608695652173913,0.20175438596491227
2,1944655294,12.184483289718628,18,16,2,1,0.8115942028985508,0.13467656415694593,0.6404761904761904,0.8913043478260869,0.04782608695652174,0.15217391304347827,0.3333333333333333
